행정동_코드,행정동_코드_명,자치구,lat,lon,실제_소비액_분기,기대_소비액_분기,소비_격차_금액,소비_격차_비율_pct,잔차_로그,잔차_ZScore,인프라_규모_지수,상권_분류_유형,총_상주인구_수,총_직장_인구_수,총_유동인구_수,집객시설_수,지하철_역_수,아파트_평균_시가
11290620,정릉1동,성북구,37.60327909170645,127.01698686701162,1614035750.0,1517473611.0,96562139.0,6.36,0.0617,0.08,-0.526,균형 상권 (Balanced),17732.0,489.0,4437721.0,63.0,0.0,282449873.0
11290630,정릉2동,성북구,37.60367644346763,127.00850480334412,3786725000.0,4381389358.0,-594664358.0,-13.57,-0.1459,-0.189,0.04,균형 상권 (Balanced),22510.0,1084.0,5622648.0,110.0,1.0,172918375.0
11290640,정릉3동,성북구,37.61210087867798,126.9945862123328,2218703250.0,2297925865.0,-79222615.0,-3.45,-0.0351,-0.046,-0.521,균형 상권 (Balanced),14934.0,281.0,2677772.0,124.0,0.0,137578168.0
11290650,정릉4동,성북구,37.6239488858616,126.99490252916794,3593458000.0,5014062495.0,-1420604495.0,-28.33,-0.3331,-0.433,-0.051,소비 위축 지역 (Low Activity),24009.0,1020.0,3357451.0,133.0,1.0,191431798.0
11290660,길음1동,성북구,37.608225098062775,127.01974004643084,4598410000.0,7573431446.0,-2975021446.0,-39.28,-0.4989,-0.648,0.485,소비 잠재력 상권 (High Potential),34792.0,3772.0,6217287.0,129.0,1.0,555071069.0
11290685,길음2동,성북구,37.60828669338947,127.02715815844054,5900544500.0,2564459426.0,3336085074.0,130.09,0.8333,1.082,-0.174,골목 로컬 핫플레이스 (Niche Hotspot),21666.0,303.0,4976709.0,112.0,0.0,503395171.0
11290705,종암동,성북구,37.59743703440874,127.03386916402484,6951724750.0,11241743525.0,-4290018775.0,-38.16,-0.4806,-0.624,1.129,소비 잠재력 상권 (High Potential),37648.0,17974.0,10952724.0,189.0,0.0,262472736.0
11290715,월곡1동,성북구,37.60783366466426,127.03654664097247,2820820250.0,5650663993.0,-2829843743.0,-50.08,-0.6947,-0.902,0.256,소비 잠재력 상권 (High Potential),25580.0,1348.0,8189934.0,108.0,0.0,327301568.0
11290725,월곡2동,성북구,37.60322653240499,127.0454002002377,5816435500.0,8819525127.0,-3003089627.0,-34.05,-0.4163,-0.54,0.299,소비 잠재력 상권 (High Potential),18900.0,4503.0,6289909.0,135.0,2.0,258710010.0
11290760,장위1동,성북구,37.61510185456549,127.0446598787933,1664034500.0,2866970932.0,-1202936432.0,-41.96,-0.544,-0.706,-0.046,소비 위축 지역 (Low Activity),23354.0,394.0,6552491.0,103.0,0.0,155488309.0
11290770,장위2동,성북구,37.612350879105215,127.05189551729268,2295591750.0,3854325580.0,-1558733830.0,-40.44,-0.5182,-0.673,-0.353,소비 위축 지역 (Low Activity),13080.0,608.0,5577223.0,89.0,1.0,179903942.0
11290780,장위3동,성북구,37.618260668448144,127.05345140283232,1525154000.0,1531372675.0,-6218675.0,-0.41,-0.0041,-0.005,-0.589,균형 상권 (Balanced),15519.0,275.0,3703049.0,82.0,0.0,326278598.0
11290810,석관동,성북구,37.60827386641208,127.06136066360747,6260089250.0,8211723721.0,-1951634471.0,-23.77,-0.2714,-0.352,0.649,균형 상권 (Balanced),33768.0,1564.0,10243020.0,154.0,2.0,200562779.0
11305534,삼양동,강북구,37.623803893509766,127.01492989664489,3511321250.0,4574360057.0,-1063038807.0,-23.24,-0.2645,-0.343,0.231,균형 상권 (Balanced),22402.0,115.0,11149774.0,165.0,3.0,154930571.0
11305535,미아동,강북구,37.62864018743246,127.02638390140945,5718548000.0,6393916594.0,-675368594.0,-10.56,-0.1116,-0.145,0.199,균형 상권 (Balanced),20841.0,602.0,7761570.0,144.0,1.0,135422312.0
11305545,송중동,강북구,37.617673512388606,127.0329835271576,8787232250.0,6925376917.0,1861855333.0,26.88,0.2381,0.309,0.74,균형 상권 (Balanced),28576.0,998.0,11641666.0,212.0,0.0,173873411.0
11305555,송천동,강북구,37.61818905650258,127.02490771890918,4602172750.0,9070192896.0,-4468020146.0,-49.26,-0.6785,-0.881,0.404,소비 잠재력 상권 (High Potential),24748.0,388.0,10740467.0,164.0,1.0,191442343.0
11305575,삼각산동,강북구,37.61716340159416,127.01652563113764,2677963500.0,2525358819.0,152604681.0,6.04,0.0587,0.076,-0.205,균형 상권 (Balanced),30604.0,374.0,2999864.0,114.0,0.0,526437193.0
11305595,번1동,강북구,37.63755892469418,127.03061306222838,7402336000.0,6817709338.0,584626662.0,8.58,0.0823,0.107,0.178,균형 상권 (Balanced),17358.0,1944.0,6527570.0,136.0,0.0,128086833.0
11305603,번2동,강북구,37.62948494887264,127.0347446719472,1093011500.0,1688845564.0,-595834064.0,-35.28,-0.4351,-0.565,-0.541,소비 위축 지역 (Low Activity),14866.0,364.0,2747258.0,110.0,0.0,101304348.0
11305608,번3동,강북구,37.62368917919007,127.04218425533922,1848028500.0,2281121101.0,-433092601.0,-18.99,-0.2105,-0.273,-0.567,균형 상권 (Balanced),16356.0,262.0,3133814.0,95.0,0.0,229654462.0
11305615,수유1동,강북구,37.629732905721454,127.01001447423752,4851875000.0,5536468046.0,-684593046.0,-12.37,-0.132,-0.171,0.149,균형 상권 (Balanced),19842.0,944.0,5756902.0,153.0,1.0,125457938.0
11305625,수유2동,강북구,37.64541789161528,127.019364631901,2306310500.0,2428675919.0,-122365419.0,-5.04,-0.0517,-0.067,-0.131,균형 상권 (Balanced),20502.0,1314.0,5223599.0,85.0,1.0,139567075.0
11305635,수유3동,강북구,37.64049777793631,127.0234422357564,11215877250.0,11235747795.0,-19870545.0,-0.18,-0.0018,-0.002,0.55,균형 상권 (Balanced),22988.0,2732.0,9418944.0,158.0,1.0,125310129.0
11305645,우이동,강북구,37.66034876374321,127.00048732938124,3684482750.0,3036913939.0,647568811.0,21.32,0.1933,0.251,-0.005,균형 상권 (Balanced),19766.0,1810.0,3834374.0,132.0,3.0,144599549.0
11305660,인수동,강북구,37.63740066563136,127.00354621327511,2611875500.0,7641741346.0,-5029865846.0,-65.82,-1.0736,-1.394,0.641,소비 잠재력 상권 (High Potential),29069.0,2893.0,8105140.0,175.0,0.0,133012223.0
11320511,창1동,도봉구,37.647087273938055,127.0435459008094,3697629250.0,3158893778.0,538735472.0,17.05,0.1575,0.204,-0.244,균형 상권 (Balanced),23774.0,785.0,3516315.0,94.0,1.0,259467213.0
11320512,창2동,도봉구,37.642512582863006,127.0367675730778,3426495250.0,2596109425.0,830385825.0,31.99,0.2775,0.36,0.306,균형 상권 (Balanced),28172.0,1070.0,10733855.0,95.0,0.0,155108707.0
11320513,창3동,도봉구,37.63729423171835,127.0417274267324,1410860000.0,1473941592.0,-63081592.0,-4.28,-0.0437,-0.057,-0.713,균형 상권 (Balanced),13163.0,491.0,3485486.0,66.0,0.0,134179521.0
11320514,창4동,도봉구,37.65271546809183,127.0509150392998,3871428750.0,5427040135.0,-1555611385.0,-28.66,-0.3378,-0.439,0.07,소비 잠재력 상권 (High Potential),26168.0,1820.0,3586744.0,130.0,0.0,445354697.0
11320515,창5동,도봉구,37.655367583048815,127.04279145964306,6483958500.0,6216581143.0,267377357.0,4.3,0.0421,0.055,0.137,균형 상권 (Balanced),23884.0,4983.0,3776962.0,119.0,2.0,240547350.0
11320521,도봉1동,도봉구,37.68532087610572,127.02680076230416,4931265750.0,3715511136.0,1215754614.0,32.72,0.2831,0.368,-0.082,균형 상권 (Balanced),20030.0,1435.0,3707496.0,122.0,0.0,107137629.0
11320522,도봉2동,도봉구,37.681250862632965,127.04770365637532,2744876500.0,4167577748.0,-1422701248.0,-34.14,-0.4176,-0.542,-0.071,소비 위축 지역 (Low Activity),25990.0,1070.0,3081512.0,127.0,3.0,251620881.0
11320660,쌍문1동,도봉구,37.65306721503059,127.01951393584568,1887701000.0,3114197855.0,-1226496855.0,-39.38,-0.5006,-0.65,-0.037,소비 위축 지역 (Low Activity),20484.0,872.0,4582060.0,126.0,0.0,142247864.0
11320670,쌍문2동,도봉구,37.65710846171442,127.03692209518748,4434894000.0,2867719663.0,1567174337.0,54.65,0.436,0.566,-0.297,골목 로컬 핫플레이스 (Niche Hotspot),17905.0,851.0,4362104.0,87.0,0.0,136819848.0
11320680,쌍문3동,도봉구,37.64765896613047,127.03058321327217,3134999000.0,4243312269.0,-1108313269.0,-26.12,-0.3027,-0.393,-0.274,균형 상권 (Balanced),16449.0,1058.0,5397132.0,78.0,1.0,148931274.0
11320681,쌍문4동,도봉구,37.65542548189623,127.03041641107438,1746173500.0,1069539264.0,676634236.0,63.26,0.4902,0.636,-0.832,골목 로컬 핫플레이스 (Niche Hotspot),18061.0,265.0,2391936.0,64.0,0.0,226052436.0
11320690,방학1동,도봉구,37.665043874150136,127.0434770512704,9318537000.0,9902565152.0,-584028152.0,-5.9,-0.0608,-0.079,0.486,균형 상권 (Balanced),27745.0,3898.0,6462038.0,148.0,1.0,194926966.0
11320700,방학2동,도봉구,37.66918285777328,127.03268894171384,2596263000.0,1240611565.0,1355651435.0,109.27,0.7385,0.959,-0.722,골목 로컬 핫플레이스 (Niche Hotspot),18535.0,424.0,2653097.0,64.0,0.0,115891080.0
11320710,방학3동,도봉구,37.66319351247468,127.02356270788486,1812351750.0,3812822464.0,-2000470714.0,-52.47,-0.7437,-0.966,-0.109,소비 위축 지역 (Low Activity),26077.0,1090.0,3256079.0,112.0,0.0,252092055.0
11350560,월계1동,노원구,37.62188938530012,127.0582341631986,5396729000.0,5063436631.0,333292369.0,6.58,0.0637,0.083,0.124,균형 상권 (Balanced),20526.0,1264.0,4534764.0,159.0,0.0,174087257.0
11350570,월계2동,노원구,37.63397483256615,127.05129877305738,1863700750.0,1470327319.0,393373431.0,26.75,0.2371,0.308,-0.428,균형 상권 (Balanced),25485.0,29.0,3653399.0,136.0,1.0,314200953.0
11350580,월계3동,노원구,37.62441777008031,127.0647382826748,6836802000.0,2980833376.0,3855968624.0,129.36,0.8301,1.078,-0.397,골목 로컬 핫플레이스 (Niche Hotspot),28721.0,100.0,2402464.0,135.0,2.0,403325496.0
11350595,공릉1동,노원구,37.62421500596216,127.07255425519504,13771168500.0,15548538608.0,-1777370108.0,-11.43,-0.1214,-0.158,1.002,균형 상권 (Balanced),35959.0,6065.0,10197529.0,211.0,3.0,179781904.0
11350600,공릉2동,노원구,37.63162374762954,127.09431289674852,8535533500.0,13379690151.0,-4844156651.0,-36.21,-0.4495,-0.584,0.876,소비 잠재력 상권 (High Potential),41435.0,1031.0,8247482.0,271.0,1.0,298785366.0
11350611,하계1동,노원구,37.63851207605814,127.07507206853384,7383567500.0,4802030108.0,2581537392.0,53.76,0.4302,0.559,0.007,초과 달성 핫스팟 (Super-Hub),26128.0,994.0,3607974.0,133.0,0.0,319439476.0
11350612,하계2동,노원구,37.63504928301639,127.06496276368706,685059500.0,689107448.0,-4047948.0,-0.59,-0.0059,-0.008,-1.434,균형 상권 (Balanced),21306.0,0.0,2482761.0,67.0,1.0,430000223.0
11350619,중계본동,노원구,37.64863166312262,127.08601711008188,6470693500.0,3507149447.0,2963544053.0,84.5,0.6125,0.795,-0.213,골목 로컬 핫플레이스 (Niche Hotspot),23040.0,821.0,3816486.0,95.0,0.0,302852523.0
11350621,중계1동,노원구,37.650144641816766,127.0737013104592,4671801750.0,3777587469.0,894214281.0,23.67,0.2125,0.276,-0.176,균형 상권 (Balanced),26318.0,1184.0,3773250.0,85.0,0.0,588563712.0
11350624,중계4동,노원구,37.65936486322478,127.0825162344982,6471158750.0,4300837202.0,2170321548.0,50.46,0.4085,0.53,-0.436,골목 로컬 핫플레이스 (Niche Hotspot),19114.0,1196.0,2831816.0,81.0,0.0,296200668.0
11350625,중계2?3동,노원구,37.64343693097218,127.06589918224572,8900703500.0,4611692026.0,4289011474.0,93.0,0.6575,0.854,0.22,초과 달성 핫스팟 (Super-Hub),32502.0,1194.0,4332230.0,142.0,1.0,319511608.0
11350630,상계1동,노원구,37.683386860842326,127.06511826338296,9216686000.0,8348688683.0,867997317.0,10.4,0.0989,0.128,0.731,균형 상권 (Balanced),36834.0,3606.0,6781890.0,190.0,1.0,227647807.0
11350640,상계2동,노원구,37.65665367440116,127.0671007928886,19775217000.0,7658521482.0,12116695518.0,158.21,0.9486,1.232,0.522,초과 달성 핫스팟 (Super-Hub),19105.0,1731.0,10133742.0,182.0,2.0,214606401.0
11350665,상계3?4동,노원구,37.67577951652711,127.08422341168568,1433156500.0,4181226163.0,-2748069663.0,-65.72,-1.0707,-1.39,0.161,소비 잠재력 상권 (High Potential),27489.0,500.0,8335692.0,107.0,1.0,197056774.0
11350670,상계5동,노원구,37.66601318533668,127.06999941345408,2560583500.0,3532920333.0,-972336833.0,-27.52,-0.3219,-0.418,0.045,소비 잠재력 상권 (High Potential),22979.0,1381.0,5482254.0,105.0,1.0,146806589.0
11350695,상계6?7동,노원구,37.64866573181639,127.06010209231592,15481279000.0,21062416806.0,-5581137806.0,-26.5,-0.3079,-0.4,0.823,균형 상권 (Balanced),31400.0,4965.0,6258197.0,253.0,0.0,391339869.0
11350700,상계8동,노원구,37.666526368099404,127.05350866498593,1783933000.0,2408044938.0,-624111938.0,-25.92,-0.3,-0.39,-0.833,균형 상권 (Balanced),21848.0,561.0,982330.0,92.0,1.0,334857306.0
11350710,상계9동,노원구,37.6676032920724,127.06218021049642,1889283750.0,3047411638.0,-1158127888.0,-38.0,-0.4781,-0.621,-0.641,소비 위축 지역 (Low Activity),19664.0,1074.0,1777642.0,78.0,0.0,354541080.0
11350720,상계10동,노원구,37.65972164663479,127.05838836607508,1052574750.0,959233512.0,93341238.0,9.73,0.0929,0.121,-0.862,균형 상권 (Balanced),18184.0,413.0,1913035.0,64.0,0.0,427110577.0
11380510,녹번동,은평구,37.605307427951566,126.93457613990928,5272473000.0,7614311019.0,-2341838019.0,-30.76,-0.3675,-0.477,0.596,소비 잠재력 상권 (High Potential),36092.0,4336.0,6369595.0,148.0,2.0,194168619.0
11380520,불광1동,은평구,37.616869307390246,126.93865492691032,7061843000.0,8890288230.0,-1828445230.0,-20.57,-0.2303,-0.299,0.575,균형 상권 (Balanced),37509.0,1769.0,5331185.0,198.0,3.0,213958560.0
11380530,불광2동,은평구,37.62427884144315,126.92870306420276,5027513750.0,3548459502.0,1479054248.0,41.68,0.3484,0.452,0.199,균형 상권 (Balanced),26600.0,2497.0,5293673.0,113.0,0.0,142334183.0
11380551,갈현1동,은평구,37.62519759123378,126.91473488632758,5625848000.0,6040456997.0,-414608997.0,-6.86,-0.0711,-0.092,0.036,균형 상권 (Balanced),14470.0,2238.0,5350504.0,133.0,2.0,208463816.0
11380552,갈현2동,은평구,37.61797901394687,126.91245511588517,6373850750.0,4623685528.0,1750165222.0,37.85,0.321,0.417,0.311,균형 상권 (Balanced),27415.0,3191.0,5774351.0,121.0,1.0,153952135.0
11380560,구산동,은평구,37.611064504480815,126.90731000319286,2718652250.0,2878118962.0,-159466712.0,-5.54,-0.057,-0.074,0.302,균형 상권 (Balanced),31429.0,1973.0,5413256.0,127.0,0.0,151231930.0
11380570,대조동,은평구,37.61225618022568,126.92315350861104,8234430000.0,13522306718.0,-5287876718.0,-39.1,-0.496,-0.644,0.826,소비 잠재력 상권 (High Potential),27359.0,1871.0,12893379.0,205.0,0.0,149585430.0
11380580,응암1동,은평구,37.59834737843492,126.92706321251218,6513861750.0,7517274916.0,-1003413166.0,-13.35,-0.1433,-0.186,0.341,균형 상권 (Balanced),32659.0,2298.0,5168039.0,133.0,0.0,167372789.0
11380590,응암2동,은평구,37.59209184653542,126.92289117509014,1731551500.0,2432687450.0,-701135950.0,-28.82,-0.34,-0.441,-0.233,소비 위축 지역 (Low Activity),27329.0,481.0,3843262.0,91.0,0.0,279039358.0
11380600,응암3동,은평구,37.588925754519096,126.91755026855203,8461424250.0,6740462919.0,1720961331.0,25.53,0.2274,0.295,0.328,균형 상권 (Balanced),23429.0,1446.0,7669972.0,138.0,0.0,132152795.0
11380625,역촌동,은평구,37.60457388799247,126.91462253445144,7106540000.0,10894501526.0,-3787961526.0,-34.77,-0.4272,-0.555,0.954,소비 잠재력 상권 (High Potential),43767.0,3452.0,11259391.0,176.0,0.0,155478218.0
11380631,신사1동,은평구,37.59913633076466,126.90850249307356,4515160500.0,2444325400.0,2070835100.0,84.72,0.6137,0.797,0.079,초과 달성 핫스팟 (Super-Hub),26462.0,1400.0,5963699.0,94.0,1.0,162425905.0
11380632,신사2동,은평구,37.5928546153916,126.90620029351606,1426609500.0,1545521034.0,-118911534.0,-7.69,-0.0801,-0.104,-0.502,균형 상권 (Balanced),18907.0,863.0,2643609.0,82.0,1.0,156384400.0
11380640,증산동,은평구,37.58413280264272,126.90593951784857,2256348500.0,2157456801.0,98891699.0,4.58,0.0448,0.058,-0.367,균형 상권 (Balanced),18240.0,1939.0,2935481.0,83.0,1.0,264412580.0
11380650,수색동,은평구,37.58559178366748,126.89453653524302,884228000.0,1733109254.0,-848881254.0,-48.98,-0.673,-0.874,-0.836,소비 위축 지역 (Low Activity),20440.0,176.0,2587830.0,60.0,1.0,285969087.0
11380690,진관동,은평구,37.63968184534141,126.93782040730471,18381749000.0,12454156788.0,5927592212.0,47.6,0.3893,0.505,0.865,초과 달성 핫스팟 (Super-Hub),54368.0,1216.0,6731114.0,242.0,1.0,532753479.0
11410520,천연동,서대문구,37.57132315392149,126.95665672530488,2603649750.0,3253723929.0,-650074179.0,-19.98,-0.2229,-0.289,-0.213,균형 상권 (Balanced),16547.0,1130.0,3295904.0,127.0,0.0,397400487.0
11410555,북아현동,서대문구,37.55929424518772,126.95502259620308,2325119500.0,5908845949.0,-3583726449.0,-60.65,-0.9327,-1.211,0.24,소비 잠재력 상권 (High Potential),15401.0,918.0,22888194.0,76.0,0.0,602036398.0
11410565,충현동,서대문구,37.5639445956383,126.95831351907644,4092127500.0,17161989018.0,-13069861518.0,-76.16,-1.4336,-1.861,0.802,소비 잠재력 상권 (High Potential),19682.0,11142.0,10903192.0,184.0,3.0,381899901.0
11410585,신촌동,서대문구,37.564072647477865,126.94157317998902,41497593000.0,26409570372.0,15088022628.0,57.13,0.4519,0.587,0.904,초과 달성 핫스팟 (Super-Hub),20135.0,1629.0,10491432.0,368.0,2.0,177165248.0
11410615,연희동,서대문구,37.572230995998346,126.9327939053264,53131519000.0,15307966635.0,37823552365.0,247.08,1.2444,1.616,0.944,초과 달성 핫스팟 (Super-Hub),33724.0,9207.0,8747067.0,201.0,0.0,207240534.0
11410620,홍제1동,서대문구,37.58340031222398,126.94432054000058,3482923000.0,5293494729.0,-1810571729.0,-34.2,-0.4186,-0.544,0.24,소비 잠재력 상권 (High Potential),24704.0,1814.0,5567056.0,135.0,1.0,217602474.0
11410640,홍제3동,서대문구,37.59239548091941,126.95173035658188,4374198500.0,5007172463.0,-632973963.0,-12.64,-0.1351,-0.175,-0.175,균형 상권 (Balanced),17665.0,821.0,3694886.0,129.0,1.0,167360192.0
11410655,홍제2동,서대문구,37.584385976342816,126.95251672697694,1555637500.0,1188669409.0,366968091.0,30.87,0.2691,0.349,-1.025,균형 상권 (Balanced),13186.0,334.0,2198254.0,56.0,0.0,314983342.0
11410660,홍은1동,서대문구,37.60054737302956,126.9468896728921,1375357750.0,2288631199.0,-913273449.0,-39.9,-0.5092,-0.661,-0.111,소비 위축 지역 (Low Activity),22158.0,3106.0,3811727.0,86.0,0.0,233400398.0
11410685,홍은2동,서대문구,37.587169095847806,126.93213511532542,3676488750.0,4881578734.0,-1205089984.0,-24.69,-0.2835,-0.368,0.297,균형 상권 (Balanced),28505.0,1790.0,4478564.0,161.0,0.0,154661428.0
11410690,남가좌1동,서대문구,37.5718149913034,126.9162786769141,3092818750.0,3361896371.0,-269077621.0,-8.0,-0.0834,-0.108,-0.712,균형 상권 (Balanced),16699.0,1312.0,1288693.0,94.0,1.0,679160100.0
11410700,남가좌2동,서대문구,37.577927216905486,126.92134352287884,5550889000.0,5756630807.0,-205741807.0,-3.57,-0.0364,-0.047,0.199,균형 상권 (Balanced),29083.0,1052.0,6115268.0,117.0,0.0,227969844.0
11410710,북가좌1동,서대문구,37.57541288721553,126.90810135396327,1992303500.0,2139959455.0,-147655955.0,-6.9,-0.0715,-0.093,-0.756,균형 상권 (Balanced),17563.0,537.0,2582258.0,60.0,0.0,410754253.0
11410720,북가좌2동,서대문구,37.58117419706544,126.9133360002854,3829499750.0,5505935996.0,-1676436246.0,-30.45,-0.3631,-0.471,0.391,소비 잠재력 상권 (High Potential),30673.0,1071.0,9577080.0,115.0,0.0,167757926.0
11440555,아현동,마포구,37.55183308979032,126.95272977223212,6396546750.0,14325049712.0,-7928502962.0,-55.35,-0.8063,-1.047,0.611,소비 잠재력 상권 (High Potential),28335.0,5852.0,7831431.0,145.0,2.0,921140791.0
11440565,공덕동,마포구,37.549321278274334,126.95794822293418,5783877250.0,18905982845.0,-13122105595.0,-69.41,-1.1844,-1.538,1.035,소비 잠재력 상권 (High Potential),36426.0,9286.0,12437464.0,172.0,4.0,396354330.0
11440585,도화동,마포구,37.53864095643596,126.94910605233989,8352968250.0,11518684466.0,-3165716216.0,-27.48,-0.3214,-0.417,0.315,소비 잠재력 상권 (High Potential),20443.0,13155.0,3969814.0,144.0,1.0,517528938.0
11440590,용강동,마포구,37.54152999419625,126.94221311320156,7612605000.0,8949982349.0,-1337377349.0,-14.94,-0.1618,-0.21,0.247,균형 상권 (Balanced),21098.0,15056.0,5652901.0,90.0,1.0,497352990.0
11440600,대흥동,마포구,37.552053322483815,126.94152597994784,5931293500.0,14140081489.0,-8208787989.0,-58.05,-0.8688,-1.128,0.433,소비 잠재력 상권 (High Potential),14719.0,3405.0,7056837.0,209.0,3.0,290729719.0
11440610,염리동,마포구,37.54987575053771,126.94758200437364,69945671750.0,2409059797.0,67536611953.0,2803.44,3.3685,4.374,-0.358,골목 로컬 핫플레이스 (Niche Hotspot),16719.0,2245.0,5634695.0,52.0,0.0,314172668.0
11440630,신수동,마포구,37.54565270960968,126.9347980470556,2992317750.0,3160633317.0,-168315567.0,-5.33,-0.0547,-0.071,-0.062,균형 상권 (Balanced),22046.0,3516.0,4878932.0,76.0,0.0,385870186.0
11440655,서강동,마포구,37.54672873951285,126.92602719784018,5967361500.0,7891407599.0,-1924046099.0,-24.38,-0.2795,-0.363,0.423,균형 상권 (Balanced),24556.0,3223.0,6171295.0,156.0,2.0,361808135.0
11440660,서교동,마포구,37.55474432506864,126.92093784067974,60523846750.0,60774842602.0,-250995852.0,-0.41,-0.0041,-0.005,1.503,균형 상권 (Balanced),24037.0,25701.0,17272745.0,358.0,7.0,212792253.0
11440680,합정동,마포구,37.54696008575363,126.90896236646482,10028440250.0,6086964203.0,3941476047.0,64.75,0.4993,0.648,-0.0,골목 로컬 핫플레이스 (Niche Hotspot),16310.0,4480.0,4485020.0,109.0,0.0,226954603.0
11440690,망원1동,마포구,37.55362001265407,126.8997534996997,7918460250.0,5288255656.0,2630204594.0,49.74,0.4037,0.524,0.12,초과 달성 핫스팟 (Super-Hub),19151.0,3418.0,6750778.0,95.0,0.0,212810124.0
11440700,망원2동,마포구,37.55899031399904,126.90017638433788,3731910000.0,3396722906.0,335187094.0,9.87,0.0941,0.122,-0.028,균형 상권 (Balanced),17917.0,3947.0,5620800.0,83.0,0.0,204295370.0
11440710,연남동,마포구,37.563015878489466,126.92154029818884,8217474250.0,2423452440.0,5794021810.0,239.08,1.2211,1.585,-0.3,골목 로컬 핫플레이스 (Niche Hotspot),14202.0,3795.0,6489017.0,52.0,0.0,208713210.0
11440720,성산1동,마포구,37.56199991897573,126.91184156004186,5268894250.0,4380727012.0,888167238.0,20.27,0.1846,0.24,0.068,균형 상권 (Balanced),18543.0,5565.0,5936729.0,86.0,0.0,188218762.0
11440730,성산2동,마포구,37.56832613063574,126.90196369221974,8290737000.0,6723064550.0,1567672450.0,23.32,0.2096,0.272,0.529,균형 상권 (Balanced),38537.0,1511.0,6489677.0,158.0,2.0,254866913.0
11440740,상암동,마포구,37.57072942215392,126.87989855888374,13969417500.0,21745205626.0,-7775788126.0,-35.76,-0.4425,-0.575,0.87,소비 잠재력 상권 (High Potential),29662.0,16189.0,5268329.0,247.0,4.0,476838167.0
11470510,목1동,양천구,37.52752088177435,126.8744357571103,26294809250.0,20526774511.0,5768034739.0,28.1,0.2476,0.322,0.693,균형 상권 (Balanced),30276.0,16732.0,4570164.0,190.0,2.0,796337543.0
11470520,목2동,양천구,37.54363060277917,126.87428427264103,4535886000.0,5180815462.0,-644929462.0,-12.45,-0.1329,-0.173,0.268,균형 상권 (Balanced),28816.0,3311.0,6469868.0,97.0,1.0,188087838.0
11470530,목3동,양천구,37.54517069417376,126.86554590848546,6563182000.0,5701601390.0,861580610.0,15.11,0.1407,0.183,-0.048,균형 상권 (Balanced),21206.0,1687.0,4930660.0,96.0,0.0,184229085.0
11470540,목4동,양천구,37.53535139766359,126.86695519731316,5385742000.0,4516171719.0,869570281.0,19.25,0.1761,0.229,0.016,균형 상권 (Balanced),24428.0,2148.0,5545376.0,84.0,0.0,189827888.0
11470550,목5동,양천구,37.53605001799943,126.879886311553,13943764500.0,12667313122.0,1276451378.0,10.08,0.096,0.125,0.666,균형 상권 (Balanced),40702.0,15114.0,4744095.0,143.0,0.0,1342723822.0
11470560,신월1동,양천구,37.53126487272668,126.83449222083615,3954693250.0,3979942513.0,-25249263.0,-0.63,-0.0064,-0.008,-0.292,균형 상권 (Balanced),19365.0,2220.0,3901349.0,71.0,0.0,125505363.0
11470570,신월2동,양천구,37.52342414120445,126.846331090338,3001776500.0,2360083402.0,641693098.0,27.19,0.2405,0.312,-0.362,균형 상권 (Balanced),20779.0,1994.0,3533259.0,65.0,0.0,169126179.0
11470580,신월3동,양천구,37.5324441338088,126.82746371641082,2524096750.0,2374429221.0,149667529.0,6.3,0.0611,0.079,-0.651,균형 상권 (Balanced),14261.0,1178.0,2642979.0,70.0,0.0,114670938.0
11470590,신월4동,양천구,37.522154130799024,126.83985175060228,3385364250.0,2152561318.0,1232802932.0,57.27,0.4528,0.588,-0.541,골목 로컬 핫플레이스 (Niche Hotspot),17445.0,1153.0,3305207.0,63.0,0.0,168479350.0
11470600,신월5동,양천구,37.540898373457786,126.82943569861496,3439038000.0,1356879652.0,2082158348.0,153.45,0.93,1.208,-0.757,골목 로컬 핫플레이스 (Niche Hotspot),13979.0,1313.0,2767750.0,54.0,0.0,141762970.0
11470610,신월6동,양천구,37.515985373747085,126.84216114046096,2466963000.0,1317412643.0,1149550357.0,87.26,0.6273,0.815,-1.378,골목 로컬 핫플레이스 (Niche Hotspot),13867.0,597.0,885728.0,47.0,0.0,274722385.0
11470611,신월7동,양천구,37.51905079452027,126.83060531087266,2150100250.0,2325054882.0,-174954632.0,-7.52,-0.0782,-0.102,-0.523,균형 상권 (Balanced),18588.0,2610.0,2039472.0,74.0,0.0,100738599.0
11470620,신정1동,양천구,37.51890869706325,126.85966565751396,4279372000.0,5848491166.0,-1569119166.0,-26.83,-0.3124,-0.406,-0.016,소비 위축 지역 (Low Activity),19716.0,12831.0,3083216.0,94.0,0.0,857356012.0
11470630,신정2동,양천구,37.5194032286939,126.87478871746364,4251773250.0,3766928496.0,484844754.0,12.87,0.1211,0.157,-0.027,균형 상권 (Balanced),18773.0,14182.0,4363168.0,71.0,0.0,447255961.0
11470640,신정3동,양천구,37.51180329044341,126.8410954280885,5502103250.0,6118764004.0,-616660754.0,-10.08,-0.1062,-0.138,0.832,균형 상권 (Balanced),49523.0,2055.0,7200580.0,203.0,1.0,361746184.0
11470650,신정4동,양천구,37.525411479927584,126.85761717556312,10334753500.0,15322447863.0,-4987694363.0,-32.55,-0.3938,-0.511,0.838,소비 잠재력 상권 (High Potential),31687.0,6204.0,10718590.0,161.0,1.0,157597172.0
